GVT,Forced GVT,Total GVT Computations,Total All Reduce Calls,Average Reduction / GVT,total events processes,events aborted,events rolled back,event ties detected in PE queues,efficiency,total remote (shared mem) events processed,percent remote events,total remote network events processed,percent remote events,total rollbacks,primary rollbacks,secondary roll backs,fossil collect attempts,net events processed,remote sends,remote recvs
26507.859584,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,23,15.131579,27,12,15,1,152,85,64
26536.585721,0,1,3,3.000000,256,0,111,0,23.448276,0,0.000000,24,16.551724,30,11,19,1,145,84,75
26567.935701,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,30,16.949153,25,13,12,1,177,60,76
26594.266863,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,21,14.000000,32,17,15,1,150,69,81
26606.653321,0,1,3,3.000000,256,0,31,0,86.222222,0,0.000000,30,13.333333,13,9,4,1,225,44,62
26616.350228,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,23,15.436242,19,8,11,1,149,57,82
26641.336754,0,1,3,3.000000,256,0,294,0,100.000000,0,0.000000,-7,100.000000,58,10,48,1,-38,95,59
26667.289872,0,1,3,3.000000,256,0,141,0,-22.608696,0,0.000000,14,12.173913,31,11,20,1,115,74,70
26700.263836,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,28,17.283951,23,12,11,1,162,82,68
26711.949776,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,33,16.417910,15,9,6,1,201,73,72
26735.617334,0,1,3,3.000000,256,0,258,0,100.000000,0,0.000000,-2,100.000000,49,12,37,1,-2,106,127
26759.299618,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,28,19.178082,24,8,16,1,146,72,56
26777.556978,0,1,3,3.000000,256,0,129,0,-1.574803,0,0.000000,19,14.960630,28,11,17,1,127,75,96
26795.989189,0,1,3,3.000000,256,0,128,0,0.000000,0,0.000000,17,13.281250,35,14,21,1,128,59,113
26816.588251,0,1,3,3.000000,256,0,188,0,-176.470588,0,0.000000,14,20.588235,32,8,24,1,68,76,84
26839.967648,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,26,16.352201,32,8,24,1,159,68,64
26869.446496,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,25,15.151515,20,8,12,1,165,73,74
26881.517792,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,37,18.048780,8,3,5,1,205,65,57
26906.164713,0,1,3,3.000000,256,0,252,0,-6200.000000,0,0.000000,-2,461168601842738790400.000000,51,15,36,1,4,80,117
26940.251348,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,29,16.763006,19,11,8,1,173,71,63
26957.738711,0,1,3,3.000000,256,0,18,0,92.436975,0,0.000000,45,18.907563,4,2,2,1,238,55,59
26984.096835,0,1,3,3.000000,256,0,179,0,-132.467532,0,0.000000,16,20.779221,35,12,23,1,77,158,99
27016.541867,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,23,14.197531,24,11,13,1,162,73,68
27044.266348,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,17,12.977099,25,9,16,1,131,61,72
27068.357304,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,29,17.575758,18,9,9,1,165,83,70
27099.326697,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,27,15.000000,14,7,7,1,180,65,76
27127.926427,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,33,19.186047,19,8,11,1,172,87,58
27153.388147,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,30,15.873016,15,5,10,1,189,60,79
27184.307384,0,1,3,3.000000,256,0,112,0,22.222222,0,0.000000,24,16.666667,25,14,11,1,144,72,97
27216.682336,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,35,19.021739,16,11,5,1,184,77,79
27243.305841,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,34,18.579235,16,11,5,1,183,90,64
27273.624939,0,1,3,3.000000,256,0,103,0,32.679739,0,0.000000,23,15.032680,22,11,11,1,153,79,66
27301.933751,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,19,13.475177,35,18,17,1,141,85,80
27330.357024,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,27,15.697674,23,11,12,1,172,61,57
27358.905417,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,22,13.333333,24,11,13,1,165,68,69
27372.772614,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,25,15.243902,17,4,13,1,164,73,54
27389.355627,0,1,3,3.000000,256,0,135,0,-11.570248,0,0.000000,22,18.181818,31,12,19,1,121,84,61
27413.073156,0,1,3,3.000000,256,0,187,0,-171.014493,0,0.000000,9,13.043478,38,19,19,1,69,111,75
27435.123776,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,22,16.793893,31,8,23,1,131,98,90
27459.357489,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,22,14.102564,18,8,10,1,156,92,87
27480.973810,0,1,3,3.000000,256,0,149,0,-39.252336,0,0.000000,26,24.299065,33,16,17,1,107,124,71
27507.042773,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,23,14.285714,30,14,16,1,161,71,93
27527.543628,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,19,14.285714,26,13,13,1,133,97,82
27549.004722,0,1,3,3.000000,256,0,145,0,-30.630631,0,0.000000,27,24.324324,30,10,20,1,111,113,80
27573.208824,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,24,15.384615,26,11,15,1,156,92,98
27588.225203,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,30,22.556391,35,9,26,1,133,100,127
27619.970204,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,25,15.432099,25,10,15,1,162,77,76
27636.723132,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,34,17.989418,15,8,7,1,189,68,91
27674.080123,0,1,3,3.000000,256,0,165,0,-81.318681,0,0.000000,8,8.791209,34,14,20,1,91,92,95
27699.157983,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,33,18.131868,25,10,15,1,182,79,106
27722.754155,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,30,19.480519,28,11,17,1,154,76,50
27741.849437,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,27,16.875000,21,6,15,1,160,77,119
27773.954893,0,1,3,3.000000,256,0,167,0,-87.640449,0,0.000000,16,17.977528,40,15,25,1,89,100,99
27803.909943,0,1,3,3.000000,256,0,35,0,84.162896,0,0.000000,42,19.004525,9,6,3,1,221,58,74
27833.721164,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,27,17.763158,25,12,13,1,152,87,72
27856.427168,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,21,13.291139,25,12,13,1,158,75,73
27874.520444,0,1,3,3.000000,256,0,216,0,-440.000000,0,0.000000,7,17.500000,35,8,27,1,40,65,69
27905.577448,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,25,13.513514,22,9,13,1,185,53,79
27923.961978,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,43,19.545455,13,8,5,1,220,71,60
27942.087408,0,1,3,3.000000,256,0,199,0,-249.122807,0,0.000000,7,12.280702,42,10,32,1,57,101,107
27976.795474,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,31,17.318436,20,10,10,1,179,61,71
27999.095081,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,25,15.527950,23,7,16,1,161,71,72
28031.036802,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,24,15.286624,20,12,8,1,157,60,69
28065.572675,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,32,17.486339,22,11,11,1,183,56,71
28096.376474,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,25,14.044944,20,10,10,1,178,63,62
28109.553681,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,30,16.853933,23,13,10,1,178,60,59
28127.835616,0,1,3,3.000000,256,0,178,0,-128.205128,0,0.000000,13,16.666667,35,7,28,1,78,71,82
28157.609273,0,1,3,3.000000,256,0,118,0,14.492754,0,0.000000,20,14.492754,30,10,20,1,138,80,61
28179.056202,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,42,19.626168,10,7,3,1,214,66,44
28198.338241,0,1,3,3.000000,256,0,165,0,-81.318681,0,0.000000,11,12.087912,33,11,22,1,91,123,89
28223.264088,0,1,3,3.000000,256,0,139,0,-18.803419,0,0.000000,27,23.076923,27,7,20,1,117,103,68
28249.443448,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,30,15.957447,22,10,12,1,188,64,87
28284.389021,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,26,16.774194,27,12,15,1,155,90,57
28314.812433,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,25,14.450867,23,12,11,1,173,57,43
28349.568503,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,30,17.142857,27,13,14,1,175,54,47
28382.162095,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,28,14.213198,20,9,11,1,197,52,51
28417.714144,0,1,3,3.000000,256,0,27,0,88.209607,0,0.000000,38,16.593886,10,6,4,1,229,60,61
28426.884945,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,28,15.730337,21,10,11,1,178,80,76
28450.393386,0,1,3,3.000000,256,0,245,0,-2127.272727,0,0.000000,0,0.000000,39,11,28,1,11,118,132
28477.578192,0,1,3,3.000000,256,0,119,0,13.138686,0,0.000000,19,13.868613,30,10,20,1,137,69,115
28511.841909,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,37,18.316832,12,7,5,1,202,69,68
28539.080657,0,1,3,3.000000,256,0,121,0,10.370370,0,0.000000,24,17.777778,29,12,17,1,135,106,80
28568.189943,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,36,18.556701,10,6,4,1,194,76,75
28598.718463,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,28,15.300546,18,11,7,1,183,58,82
28620.769960,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,30,18.518519,22,9,13,1,162,74,92
28655.712994,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,33,17.647059,21,8,13,1,187,73,100
28684.406284,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,33,19.075145,21,10,11,1,173,89,77
28709.399797,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,28,14.659686,22,10,12,1,191,60,89
28745.093675,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,29,16.384181,25,13,12,1,177,77,72
28768.882755,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,25,15.723270,26,7,19,1,159,63,61
28803.601001,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,32,19.161677,20,12,8,1,167,94,54
28834.827236,0,1,3,3.000000,256,0,25,0,89.177489,0,0.000000,37,16.017316,9,8,1,1,231,51,59
28866.379603,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,28,17.500000,25,11,14,1,160,72,71
28896.740187,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,26,15.568862,24,11,13,1,167,64,62
28928.200936,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,33,17.934783,23,13,10,1,184,67,55
28959.002399,0,1,3,3.000000,256,0,38,0,82.568807,0,0.000000,36,16.513761,14,9,5,1,218,58,57
28995.908072,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,28,16.374269,22,10,12,1,171,66,68
29019.016310,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,26,15.028902,18,9,9,1,173,72,61
29042.304258,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,31,15.979381,12,7,5,1,194,73,100
29079.711801,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,36,20.224719,21,11,10,1,178,74,82
29114.005134,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,36,16.666667,11,8,3,1,216,58,72
29149.803721,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,32,16.161616,17,9,8,1,198,60,99
29177.935359,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,34,19.318182,21,9,12,1,176,94,64
29207.050782,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,31,17.919075,18,12,6,1,173,89,76
29241.270998,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,43,20.283019,14,8,6,1,212,67,60
29270.796453,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,26,15.853659,21,11,10,1,164,66,70
29298.376197,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,26,15.476190,21,14,7,1,168,94,50
29333.000881,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,37,20.555556,15,10,5,1,180,91,55
29364.934005,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,31,16.847826,13,7,6,1,184,71,42
29399.007274,0,1,3,3.000000,256,0,48,0,76.923077,0,0.000000,28,13.461538,11,7,4,1,208,50,56
29431.148807,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,31,15.577889,15,11,4,1,199,73,69
29456.502636,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,34,19.767442,24,12,12,1,172,100,75
29495.117894,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,36,19.047619,14,6,8,1,189,70,64
29523.415801,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,30,15.075377,16,11,5,1,199,66,70
29553.115365,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,30,16.853933,22,11,11,1,178,78,60
29585.636453,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,33,18.232044,17,9,8,1,181,83,73
29621.630313,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,33,15.492958,10,6,4,1,213,59,74
29651.112985,0,1,3,3.000000,256,0,46,0,78.095238,0,0.000000,38,18.095238,11,6,5,1,210,66,87
29673.336802,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,27,17.197452,22,12,10,1,157,91,96
29699.827599,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,24,18.045113,25,11,14,1,133,88,106
29739.323808,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,35,17.587940,19,9,10,1,199,63,72
29768.318941,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,38,18.009479,11,6,5,1,211,62,63
29803.537969,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,40,19.323671,10,4,6,1,207,70,69
29824.613601,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,34,19.540230,20,8,12,1,174,76,67
29856.860944,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,30,19.354839,29,13,16,1,155,84,79
29876.050565,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,20,15.267176,20,7,13,1,131,104,66
29906.588291,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,29,17.469880,21,7,14,1,166,77,79
29933.611025,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,27,16.363636,27,10,17,1,165,67,53
29960.637752,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,21,14.893617,28,12,16,1,141,89,64
29990.674137,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,28,16.766467,26,12,14,1,167,68,85
30022.275763,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,37,18.781726,16,8,8,1,197,69,80
30058.817383,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,26,15.476190,22,10,12,1,168,74,74
30088.866375,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,39,19.117647,17,10,7,1,204,77,69
30120.822570,0,1,3,3.000000,256,0,48,0,76.923077,0,0.000000,37,17.788462,10,5,5,1,208,71,51
30151.201515,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,31,16.939891,23,12,11,1,183,71,64
30182.819189,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,38,17.924528,15,9,6,1,212,56,62
30218.498617,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,35,18.817204,19,10,9,1,186,79,70
30248.479024,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,30,15.873016,23,16,7,1,189,76,83
30277.513898,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,33,16.923077,19,10,9,1,195,65,65
30306.535963,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,24,15.483871,24,12,12,1,155,84,73
30337.599941,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,26,14.606742,24,10,14,1,178,56,89
30362.079801,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,35,20.348837,19,8,11,1,172,77,69
30394.246432,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,34,17.708333,17,11,6,1,192,76,65
30430.854285,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,32,18.181818,21,9,12,1,176,74,70
30457.203214,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,28,15.909091,21,10,11,1,176,66,76
30491.823092,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,33,18.232044,20,8,12,1,181,49,59
30516.250716,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,28,16.091954,27,12,15,1,174,72,90
30546.466926,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,29,18.471338,21,6,15,1,157,85,61
30568.815846,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,33,18.032787,19,7,12,1,183,69,72
30597.570603,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,29,16.477273,26,14,12,1,176,71,94
30624.130097,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,33,20.245399,22,12,10,1,163,103,70
30653.567602,0,1,3,3.000000,256,0,128,0,0.000000,0,0.000000,23,17.968750,28,15,13,1,128,91,80
30669.388472,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,23,16.312057,26,14,12,1,141,87,58
30697.221584,0,1,3,3.000000,256,0,94,0,41.975309,0,0.000000,29,17.901235,23,9,14,1,162,81,93
30722.041125,0,1,3,3.000000,256,0,166,0,-84.444444,0,0.000000,15,16.666667,43,16,27,1,90,79,94
30745.006569,0,1,3,3.000000,256,0,113,0,20.979021,0,0.000000,20,13.986014,30,11,19,1,143,66,110
30776.785468,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,39,19.597990,15,8,7,1,199,69,64
30802.868662,0,1,3,3.000000,256,0,143,0,-26.548673,0,0.000000,19,16.814159,39,14,25,1,113,85,91
30819.743223,0,1,3,3.000000,256,0,123,0,7.518797,0,0.000000,21,15.789474,30,10,20,1,133,95,91
30847.454120,0,1,3,3.000000,256,0,117,0,15.827338,0,0.000000,23,16.546763,30,12,18,1,139,81,75
30873.345450,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,29,16.763006,27,13,14,1,173,67,100
30893.885848,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,23,15.753425,34,12,22,1,146,51,83
30915.756930,0,1,3,3.000000,256,0,148,0,-37.037037,0,0.000000,12,11.111111,37,13,24,1,108,70,94
30929.800660,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,36,20.000000,21,7,14,1,180,70,77
30945.630800,0,1,3,3.000000,256,0,243,0,-1769.230769,0,0.000000,-5,141898031336227323904.000000,45,18,27,1,13,129,117
30956.566208,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,34,21.383648,25,7,18,1,159,90,92
30974.582967,0,1,3,3.000000,256,0,208,0,-333.333333,0,0.000000,7,14.583333,41,9,32,1,48,87,107
31000.200118,0,1,3,3.000000,256,0,164,0,-78.260870,0,0.000000,11,11.956522,26,9,17,1,92,107,145
31018.155915,0,1,3,3.000000,256,0,97,0,38.993711,0,0.000000,33,20.754717,24,8,16,1,159,85,95
31040.376847,0,1,3,3.000000,256,0,154,0,-50.980392,0,0.000000,18,17.647059,38,10,28,1,102,76,137
31065.919984,0,1,3,3.000000,256,0,129,0,-1.574803,0,0.000000,16,12.598425,31,12,19,1,127,84,108
31098.185946,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,32,18.713450,21,8,13,1,171,66,93
31127.190559,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,34,19.209040,15,8,7,1,177,80,74
31147.367666,0,1,3,3.000000,256,0,105,0,30.463576,0,0.000000,28,18.543046,22,2,20,1,151,86,76
31176.152081,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,22,13.496933,25,15,10,1,163,70,88
31215.280654,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,36,19.459459,16,10,6,1,185,80,92
31245.348589,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,33,16.256158,18,9,9,1,203,63,50
31274.596179,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,23,14.024390,22,9,13,1,164,67,79
31305.753401,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,27,14.438503,16,8,8,1,187,61,56
31332.687556,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,30,16.949153,16,7,9,1,177,74,49
31361.552778,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,27,16.071429,22,10,12,1,168,83,95
31389.790028,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,31,18.343195,19,12,7,1,169,89,75
31423.839107,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,34,17.989418,17,12,5,1,189,72,77
31450.293727,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,29,15.846995,23,12,11,1,183,85,71
31489.789688,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,43,19.907407,14,7,7,1,216,69,78
31523.548775,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,38,19.587629,16,7,9,1,194,82,69
31556.096873,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,29,15.675676,18,10,8,1,185,85,62
31583.441512,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,27,15.789474,23,10,13,1,171,83,73
31610.698049,0,1,3,3.000000,256,0,115,0,18.439716,0,0.000000,28,19.858156,27,15,12,1,141,96,69
31641.277852,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,24,16.438356,26,12,14,1,146,74,74
31671.883537,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,35,17.500000,15,9,6,1,200,69,49
31708.608204,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,29,16.860465,24,10,14,1,172,69,75
31739.355278,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,36,16.901408,11,6,5,1,213,60,60
31773.687761,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,35,17.412935,16,12,4,1,201,63,71
31801.656484,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,31,17.514124,19,11,8,1,177,73,48
31839.714323,0,1,3,3.000000,256,0,46,0,78.095238,0,0.000000,31,14.761905,17,13,4,1,210,51,70
31868.433321,0,1,3,3.000000,256,0,119,0,13.138686,0,0.000000,22,16.058394,30,9,21,1,137,60,71
31899.973113,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,28,14.285714,24,11,13,1,196,54,77
31926.849275,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,29,15.934066,20,11,9,1,182,75,61
31950.005825,0,1,3,3.000000,256,0,139,0,-18.803419,0,0.000000,18,15.384615,30,10,20,1,117,76,52
31976.951803,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,22,17.600000,33,13,20,1,125,84,103
32002.583032,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,29,16.860465,22,7,15,1,172,63,62
32039.205964,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,30,14.778325,13,7,6,1,203,54,77
32078.045401,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,37,18.500000,16,8,8,1,200,65,51
32108.090823,0,1,3,3.000000,256,0,52,0,74.509804,0,0.000000,34,16.666667,15,8,7,1,204,62,60
32138.044290,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,29,15.508021,20,10,10,1,187,57,64
32169.741494,0,1,3,3.000000,256,0,103,0,32.679739,0,0.000000,23,15.032680,22,10,12,1,153,77,46
32195.794948,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,31,18.562874,20,11,9,1,167,87,55
32226.459917,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,26,15.116279,16,8,8,1,172,56,78
32255.254147,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,30,15.075377,13,10,3,1,199,66,54
32288.950729,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,27,15.517241,27,10,17,1,174,53,83
32325.804814,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,30,15.957447,20,9,11,1,188,68,71
32359.076720,0,1,3,3.000000,256,0,26,0,88.695652,0,0.000000,42,18.260870,8,6,2,1,230,58,62
32393.238103,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,33,19.642857,23,11,12,1,168,75,66
32420.051308,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,28,14.285714,18,12,6,1,196,70,85
32447.132362,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,31,19.871795,24,12,12,1,156,103,71
32477.235868,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,29,17.469880,27,15,12,1,166,73,67
32506.546365,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,35,18.229167,20,10,10,1,192,75,88
32538.249680,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,31,16.939891,15,9,6,1,183,85,55
32570.085478,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,22,13.173653,21,10,11,1,167,62,66
32602.256628,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,29,16.959064,24,9,15,1,171,63,77
32628.948261,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,36,16.981132,17,11,6,1,212,64,69
32667.387038,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,28,16.568047,19,14,5,1,169,80,71
32697.353165,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,30,16.483516,19,8,11,1,182,60,59
32722.631528,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,24,15.584416,29,11,18,1,154,78,94
32752.506007,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,31,16.847826,15,9,6,1,184,61,74
32789.672927,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,32,17.112299,20,10,10,1,187,80,52
32818.116497,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,32,16.494845,17,10,7,1,194,84,83
32846.957496,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,31,19.871795,30,13,17,1,156,91,57
32872.350760,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,29,16.384181,25,13,12,1,177,63,90
32907.166754,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,28,18.666667,30,15,15,1,150,94,69
32939.433791,0,1,3,3.000000,256,0,45,0,78.672986,0,0.000000,37,17.535545,19,11,8,1,211,67,63
32966.374268,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,32,18.079096,25,13,12,1,177,74,63
32997.118071,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,24,14.723926,30,14,16,1,163,64,71
33018.467386,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,25,15.337423,24,9,15,1,163,71,87
33053.424945,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,32,18.713450,19,9,10,1,171,78,49
33089.311022,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,39,19.500000,13,6,7,1,200,67,61
