gvt,PE_0,PE_1,PE_2,PE_3,PE_4,PE_5,PE_6,PE_7,PE_8,PE_9,PE_10,PE_11,PE_12,PE_13,PE_14,PE_15
8929.433594,21,14,22,29,11,21,8,16,11,4,19,29,5,15,11,19
8955.911133,11,20,15,11,12,7,1,26,10,17,8,12,3,9,18,10
8982.212891,11,6,11,14,6,5,9,14,17,10,7,4,3,5,16,3
9010.479492,17,12,12,22,9,15,0,17,19,14,11,12,5,3,10,4
9033.560547,7,10,7,12,3,6,0,7,10,15,9,8,2,4,6,4
9042.381836,2,0,7,7,2,1,1,11,5,8,3,3,1,1,6,1
9076.379883,16,21,16,19,8,9,9,21,16,17,18,16,11,11,18,21
9102.430664,16,14,14,32,6,21,5,25,18,14,13,14,9,9,20,13
9130.375000,25,23,29,26,19,19,4,36,24,8,24,26,14,11,13,17
9158.145508,18,12,9,8,11,5,6,14,8,17,9,10,10,4,13,4
9169.508789,3,9,1,8,2,8,1,11,5,7,7,0,0,1,5,2
9178.442383,6,0,4,8,6,3,6,10,7,3,4,16,4,4,9,5
9202.755859,15,10,22,16,5,16,4,34,16,14,7,15,5,11,17,12
9222.002930,14,17,15,13,4,15,2,7,13,8,19,10,14,3,4,7
9238.477539,13,19,17,20,10,2,12,26,12,16,3,7,9,19,14,13
9256.312500,14,15,23,28,8,12,1,25,19,17,14,15,13,9,4,13
9266.472656,3,8,0,3,2,1,5,4,3,0,2,9,8,6,4,1
9282.640625,8,1,8,16,6,10,0,14,7,11,9,5,0,9,10,6
9300.393555,5,6,5,4,6,0,5,3,4,1,6,6,5,3,4,0
9315.345703,2,9,4,10,1,5,4,8,5,3,3,8,3,8,8,11
9338.828125,7,10,13,9,8,6,3,14,12,12,5,12,2,4,9,9
9355.259766,6,9,3,7,3,2,1,14,10,8,1,8,12,4,7,0
9364.528320,5,1,6,13,5,8,1,9,4,0,2,3,3,0,8,5
9390.557617,16,19,22,18,16,21,2,17,14,23,19,24,15,8,26,2
9408.606445,5,9,2,12,8,1,9,11,13,9,8,10,8,11,23,6
9434.516602,10,7,18,11,12,11,8,18,10,12,19,16,3,4,20,4
9447.339844,4,5,12,9,5,4,2,17,3,2,5,9,3,7,15,3
9462.974609,8,19,0,4,1,5,1,12,12,6,5,8,3,6,11,2
9490.997070,15,9,13,18,9,21,12,17,13,10,9,19,4,7,15,17
9512.375000,6,10,12,14,5,2,0,9,2,12,9,14,4,5,14,9
9528.723633,8,4,16,10,8,7,1,13,9,9,8,2,2,8,8,4
9549.882812,6,5,4,11,8,15,2,10,5,2,3,7,4,5,3,6
9578.102539,25,18,18,30,13,18,0,57,23,16,28,23,18,26,4,20
9606.245117,22,22,16,23,22,12,11,34,18,15,21,20,16,26,22,14
9635.109375,7,14,10,9,15,12,3,18,4,22,3,18,7,9,16,15
9659.226562,5,9,13,16,18,10,4,13,8,15,6,9,4,5,15,10
9689.217773,17,17,16,16,8,11,8,12,13,8,19,21,8,7,28,10
9715.812500,14,10,4,14,26,10,9,23,11,5,10,15,11,6,12,9
9736.460938,8,10,8,8,6,5,4,4,12,11,7,16,6,11,10,9
9761.938477,2,10,15,20,21,10,8,33,14,13,7,23,4,9,13,16
9783.143555,21,8,16,12,15,5,3,13,9,7,25,15,9,8,16,2
9816.494141,14,17,34,35,19,14,12,36,14,22,18,25,10,13,30,15
9843.816406,25,19,8,27,14,15,11,10,22,16,25,21,16,10,16,15
9871.709961,20,17,18,8,15,13,6,30,8,17,14,10,5,7,16,15
9900.452148,16,26,11,11,11,11,7,19,12,5,14,19,13,10,19,10
9927.948242,12,7,18,14,15,4,7,11,6,12,15,21,6,5,8,12
9951.826172,7,10,5,1,10,10,1,16,6,9,7,9,0,3,7,3
9978.509766,8,6,10,8,4,2,2,7,7,5,3,7,2,5,10,7
9996.856445,9,11,1,2,4,0,7,15,9,0,5,10,1,5,11,1
10013.804688,8,12,8,25,15,8,2,17,11,9,18,11,7,5,8,8
10047.188477,27,36,28,25,26,27,9,56,29,17,30,33,11,16,32,20
10064.665039,19,10,18,24,18,12,2,20,3,7,18,6,19,13,15,20
10086.243164,7,9,5,6,6,7,7,10,6,11,13,15,8,4,7,7
10105.711914,0,6,6,5,8,3,1,5,5,8,4,4,2,7,4,2
10138.360352,10,12,8,13,18,15,3,16,16,11,11,16,5,11,15,3
10168.437500,12,13,9,40,15,16,8,39,29,19,14,31,14,24,24,12
10195.804688,42,36,50,48,47,31,19,38,41,28,26,41,32,35,45,15
10227.697266,28,17,21,19,23,10,17,33,15,19,29,40,19,11,40,18
10247.559570,9,9,5,15,8,13,3,10,13,13,4,9,3,6,10,3
10279.512695,11,8,7,18,7,8,7,15,6,13,17,12,2,10,19,11
10299.920898,5,9,5,15,9,3,4,10,12,10,5,4,0,5,5,1
10326.189453,11,23,24,23,24,23,9,20,17,24,28,14,24,16,35,6
10339.734375,25,14,12,23,9,12,11,24,8,20,14,14,16,13,10,17
10356.652344,4,14,4,17,10,18,1,22,10,11,7,16,12,15,8,6
10361.916992,4,4,16,7,10,11,1,2,1,4,17,11,0,5,7,8
10379.265625,14,3,5,6,9,5,0,26,21,11,4,0,3,9,2,4
10400.291992,33,28,33,25,26,34,20,36,17,23,39,50,21,22,28,16
10418.007812,20,20,21,18,24,18,9,15,10,18,20,11,11,15,20,13
10434.643555,0,0,2,0,6,8,1,5,6,7,8,0,8,1,1,3
10450.032227,25,24,24,29,14,19,15,41,10,16,14,48,7,29,17,23
10483.406250,20,27,26,48,26,22,11,30,20,25,33,27,12,28,32,21
10497.074219,7,13,9,9,16,12,8,14,9,13,21,12,6,9,23,10
10517.873047,6,10,12,8,10,16,2,6,9,12,7,7,3,8,13,0
10545.860352,25,17,29,29,25,5,3,33,15,12,26,31,3,13,14,29
10570.956055,8,9,4,7,16,13,12,17,13,10,12,11,5,12,8,4
10588.534180,6,15,12,11,14,8,9,10,8,16,17,13,5,5,13,3
10605.395508,3,6,16,10,17,20,2,23,14,7,9,24,3,9,11,8
10624.214844,14,10,13,17,7,10,8,16,17,11,5,10,6,13,13,6
10649.025391,14,20,14,18,25,7,3,18,12,14,18,20,5,7,17,13
10675.974609,11,9,11,13,15,3,0,15,11,9,4,7,5,3,18,7
10684.925781,9,3,3,0,4,4,2,10,0,2,3,8,5,5,4,6
10701.129883,8,5,5,9,4,10,0,10,12,4,2,6,4,4,10,1
10727.649414,18,7,16,14,6,7,1,27,14,8,21,12,11,6,22,10
10758.949219,25,31,34,42,29,37,20,25,17,17,46,18,36,21,34,12
10790.633789,40,32,25,40,40,19,19,53,31,31,34,29,32,27,60,33
10820.137695,19,4,16,4,8,4,9,11,12,6,12,9,2,4,15,5
10854.986328,18,14,22,29,31,15,12,33,21,16,19,19,13,16,27,11
10889.017578,30,11,12,15,13,11,5,13,14,16,15,25,3,15,16,8
10921.879883,17,7,19,21,14,7,2,24,7,10,12,15,5,8,12,7
10956.085938,15,9,10,12,11,7,8,20,14,8,13,11,6,10,15,8
10982.794922,16,8,11,10,10,7,7,22,6,11,7,15,3,2,5,7
11009.546875,10,14,12,8,20,5,6,25,16,13,9,12,6,15,15,14
11031.828125,11,5,15,5,5,10,0,17,10,11,17,14,0,17,4,2
11058.970703,9,4,14,11,13,2,1,24,9,18,17,12,6,10,16,16
11085.947266,15,10,15,7,12,11,4,13,11,15,9,9,11,6,12,11
11112.454102,19,17,10,10,7,7,1,10,9,6,10,7,7,16,10,7
11142.714844,13,18,17,14,16,6,13,28,18,13,18,21,11,11,20,9
11176.025391,19,19,10,26,18,20,6,23,18,18,22,18,10,13,17,19
11205.818359,7,28,19,19,19,8,1,17,21,12,10,13,20,7,12,12
11240.288086,24,14,13,12,10,9,2,28,10,9,6,14,31,11,22,18
11273.509766,9,15,15,17,20,10,4,21,12,10,22,16,6,11,28,9
11298.144531,21,23,13,13,20,8,15,46,20,18,9,16,13,17,16,6
11329.265625,16,36,27,49,17,15,6,35,16,32,32,40,14,10,39,13
11357.266602,11,9,4,10,4,11,10,17,8,15,6,10,9,10,15,5
11392.224609,37,30,16,29,13,16,13,41,17,19,16,24,8,9,39,14
11425.931641,18,11,11,27,24,15,3,39,4,19,14,26,8,12,28,23
11450.180664,7,7,9,11,5,6,2,8,4,13,2,14,2,9,11,10
11487.080078,14,18,21,35,23,14,3,32,20,17,7,12,14,7,13,8
11521.250000,18,13,18,26,25,28,22,24,27,19,20,21,13,26,29,13
11552.122070,24,17,14,14,9,3,9,11,21,11,12,16,5,15,20,10
11573.758789,3,12,11,8,5,5,0,11,16,8,13,14,9,6,12,12
11609.223633,38,28,25,28,19,16,11,32,28,20,17,31,16,11,15,19
11635.144531,11,16,6,16,6,16,4,12,20,10,11,11,13,12,16,9
11666.975586,13,4,10,13,7,13,7,12,13,10,18,12,7,10,14,3
11695.528320,9,11,6,11,8,6,3,13,5,5,11,16,4,3,12,6
11730.508789,24,16,6,17,9,10,4,26,14,14,16,22,2,15,14,8
11759.674805,10,10,5,22,9,12,0,17,6,9,11,8,8,17,12,7
11792.829102,22,22,28,35,15,12,12,27,25,14,18,25,9,14,10,9
11823.666992,6,24,29,16,14,4,4,23,5,12,20,15,3,10,30,1
11858.964844,19,13,9,24,23,15,9,49,17,19,18,21,10,23,24,20
11886.631836,13,15,19,15,4,15,6,24,16,9,10,15,5,18,14,5
11917.795898,24,23,19,27,25,16,5,15,13,21,24,31,16,13,13,19
11947.512695,16,15,17,18,10,7,8,19,23,11,13,10,6,15,17,13
11973.016602,14,17,8,12,19,17,15,33,14,10,23,12,4,16,20,7
12005.885742,11,12,21,17,15,13,1,24,12,13,16,23,10,13,12,16
12032.357422,27,7,16,22,16,17,1,23,19,13,17,17,5,18,18,14
12062.707031,6,20,24,37,22,10,1,28,21,19,15,25,10,14,20,12
12090.620117,11,12,5,8,13,11,7,19,7,3,8,11,3,16,11,9
12117.819336,9,8,10,16,9,8,1,7,11,5,10,9,3,6,19,4
12143.016602,8,14,14,16,13,6,2,11,8,10,8,10,8,7,7,7
12172.164062,15,9,21,19,11,7,13,31,11,17,14,16,8,15,22,15
12192.045898,6,5,13,9,19,7,3,15,18,9,11,7,10,7,7,9
12226.985352,18,17,23,27,14,24,10,26,13,24,19,32,8,12,17,16
12249.429688,5,8,3,9,1,6,5,16,10,3,7,7,1,9,3,8
12276.161133,3,7,13,16,3,16,5,18,20,10,19,13,17,9,5,5
12311.852539,18,23,35,38,22,14,8,28,17,18,18,24,20,13,30,7
12336.566406,12,11,13,16,10,9,6,26,9,7,2,15,11,4,9,9
12362.852539,19,16,17,16,14,6,6,24,11,19,14,17,8,9,8,8
12390.295898,14,10,10,21,10,15,9,31,12,10,8,19,12,8,16,17
12413.119141,9,15,7,15,4,12,3,33,9,9,11,19,7,5,8,4
12444.129883,20,15,30,17,6,18,8,39,15,19,20,14,30,20,32,13
12474.166992,28,13,19,38,26,21,11,36,16,32,29,40,16,22,23,26
12504.477539,18,5,9,16,8,8,6,22,7,11,13,15,3,7,12,10
12536.029297,22,17,25,26,11,15,9,25,20,13,25,9,14,24,17,11
12566.760742,13,18,14,22,7,12,3,34,15,15,14,20,13,11,17,7
12594.663086,11,13,17,28,22,8,2,25,17,17,15,15,5,6,10,16
12625.280273,17,42,29,40,22,15,12,49,19,27,18,24,13,4,30,15
12654.621094,29,18,33,37,20,15,17,23,28,26,46,18,10,15,32,17
12689.989258,29,24,29,16,19,15,14,37,9,23,10,14,20,11,35,13
12712.663086,13,13,24,31,9,15,4,20,26,16,18,26,7,10,15,8
12740.199219,12,27,12,15,13,12,12,32,8,12,36,21,14,8,21,15
12763.165039,14,6,28,18,11,19,12,22,32,16,15,18,5,6,13,20
12799.179688,22,32,18,41,17,23,9,49,17,17,20,37,28,9,24,13
12826.198242,16,18,30,25,5,13,7,20,7,19,28,9,3,17,10,15
12859.046875,18,15,19,32,15,33,0,16,34,21,18,15,4,25,14,5
12891.942383,31,14,21,41,17,18,7,42,31,13,43,26,10,22,25,23
12918.373047,7,10,8,13,5,7,5,17,21,19,16,12,4,5,13,11
12940.751953,18,10,18,5,13,8,13,19,4,11,9,19,10,9,14,8
12973.112305,15,12,25,34,9,25,2,35,10,28,22,25,12,15,15,12
12999.160156,12,15,7,21,12,22,14,27,14,12,14,21,5,17,18,8
13034.582031,32,27,46,34,23,23,17,63,22,22,41,30,11,18,47,19
13064.737305,21,34,36,30,30,16,15,38,26,27,44,37,13,36,30,14
13099.176758,27,10,16,11,19,5,8,14,7,27,20,20,5,4,17,17
13128.189453,10,4,9,11,5,3,2,13,6,9,6,4,2,3,8,5
13161.807617,12,10,17,23,17,11,3,25,13,16,21,13,5,8,8,12
13191.214844,20,13,7,22,9,14,12,22,12,14,13,24,6,6,16,13
13231.072266,34,31,23,29,16,16,6,43,13,33,15,39,15,12,32,16
13265.455078,16,9,18,21,21,16,9,27,14,16,17,20,3,9,21,7
13298.492188,10,29,18,18,8,28,9,17,21,17,10,22,4,11,18,15
13331.687500,10,11,25,18,12,7,7,19,14,16,13,14,5,8,18,11
13363.139648,19,24,22,24,20,6,13,36,11,17,14,27,13,13,23,16
13382.205078,7,6,6,17,12,6,1,12,14,17,14,8,5,4,11,8
13409.475586,10,15,15,26,20,13,8,33,22,7,10,18,13,5,28,11
13442.708984,22,19,26,25,17,21,10,35,22,29,24,22,9,14,22,19
13469.784180,19,13,11,14,20,9,9,25,17,18,8,19,6,12,11,16
13490.364258,9,12,9,9,9,7,1,13,11,6,8,11,3,7,8,7
13516.164062,2,9,5,5,11,3,5,17,4,9,5,8,1,6,6,8
13538.855469,7,1,8,6,5,4,2,1,11,11,3,6,9,3,3,9
13567.524414,6,16,23,14,14,10,1,15,26,22,22,13,12,14,17,13
13597.631836,25,32,23,36,29,12,16,37,33,16,28,24,12,23,35,27
13626.329102,27,14,8,15,6,28,9,16,21,14,17,27,9,14,18,7
13653.686523,14,20,19,31,26,23,7,34,15,20,35,21,16,5,29,27
13680.403320,19,9,9,16,20,14,6,29,13,14,15,10,6,14,15,6
13715.244141,23,24,26,35,22,20,13,31,19,20,22,35,22,14,26,23
13744.991211,16,11,14,14,15,18,14,21,9,18,15,24,9,12,20,18
13772.687500,9,20,12,19,16,20,19,25,24,19,30,29,6,12,16,16
13800.975586,25,17,22,23,23,21,20,35,35,31,10,37,18,20,37,6
13827.627930,15,16,21,36,26,24,13,43,12,21,28,30,16,12,33,24
13860.622070,15,14,12,25,21,19,2,13,15,18,11,17,1,18,20,6
13892.979492,16,14,19,26,23,16,11,25,10,25,9,27,6,10,23,18
13928.803711,23,21,14,36,22,26,5,33,18,46,23,55,6,13,42,14
13951.518555,11,12,13,15,13,6,12,17,14,8,7,22,9,17,9,3
13986.981445,20,24,22,36,17,24,29,57,26,31,25,44,16,38,24,33
14013.056641,14,7,13,24,10,20,7,15,14,19,12,28,8,10,11,13
14035.012695,11,14,5,10,14,9,1,10,11,4,9,3,3,6,9,14
14074.387695,13,11,11,18,11,8,3,19,13,19,19,15,7,13,10,7
14105.862305,6,3,11,7,7,17,4,11,7,2,8,10,3,11,11,7
14137.666016,23,12,15,26,18,23,6,37,26,22,13,18,9,36,16,7
14169.953125,16,19,27,25,11,22,12,21,13,26,9,20,15,17,25,18
14198.903320,13,16,10,19,12,9,10,32,11,16,11,33,14,7,9,10
14228.347656,13,0,10,8,6,11,2,17,10,10,11,10,8,14,10,5
14258.124023,7,10,7,10,6,4,1,10,8,7,7,7,0,5,8,13
14286.134766,13,7,13,17,20,12,4,28,19,15,16,25,6,6,20,8
14306.158203,10,13,8,7,7,9,8,12,8,9,13,22,4,9,15,5
14336.584961,14,8,8,17,4,15,2,11,9,12,9,16,5,3,7,8
14363.143555,9,11,9,11,6,12,2,9,5,16,7,24,4,4,10,8
14390.895508,18,8,10,18,8,20,5,20,16,9,15,7,2,8,24,8
14424.177734,14,13,8,11,4,7,0,14,17,3,10,14,12,7,17,2
14456.511719,19,13,8,13,15,14,4,13,6,16,7,11,0,6,13,6
14482.052734,12,10,11,19,7,11,5,19,7,12,11,14,2,5,11,10
14510.690430,13,13,11,13,14,10,1,14,12,16,18,16,5,8,11,8
14540.525391,14,12,8,18,9,10,0,19,15,9,9,12,2,6,11,5
14568.064453,14,16,3,6,8,9,5,14,13,7,15,9,2,7,17,14
14597.320312,17,10,18,22,7,6,7,17,11,10,7,21,11,8,13,10
14632.876953,31,22,14,25,23,11,5,33,15,15,23,21,10,19,25,20
14664.152344,12,15,14,18,15,15,3,18,15,6,15,11,6,6,13,11
14694.106445,11,9,9,13,6,10,10,9,17,8,9,12,9,6,11,4
14727.913086,13,14,22,16,13,20,18,24,27,13,18,16,3,16,25,13
14756.725586,43,20,30,40,29,19,18,34,23,27,29,26,13,18,38,27
14783.316406,16,24,24,21,26,11,11,18,18,10,17,23,7,24,13,18
14809.958008,17,7,15,26,19,12,1,19,12,16,27,27,9,9,16,12
14845.938477,13,16,18,23,22,12,11,35,17,12,14,23,7,6,17,22
14878.607422,16,20,12,18,11,13,9,31,20,20,23,30,11,5,21,13
14902.993164,18,14,17,17,13,6,4,18,14,12,16,26,18,8,28,14
14928.465820,15,20,12,27,13,19,14,27,22,22,15,16,14,5,18,13
14950.427734,7,5,12,9,10,4,5,12,10,0,7,8,11,6,14,8
14987.602539,39,25,24,55,21,20,11,33,23,26,31,32,13,20,34,20
15012.130859,19,39,26,18,26,31,4,50,17,26,21,36,19,16,23,19
15038.273438,24,5,16,12,13,13,9,13,16,12,11,17,2,11,17,11
15062.329102,20,13,4,13,10,2,11,18,19,17,5,8,8,9,19,8
15097.118164,22,22,17,28,11,10,9,30,17,16,10,25,6,10,18,16
15130.784180,26,14,11,30,19,28,14,37,24,25,23,31,14,16,36,19
15160.602539,26,33,24,30,24,19,9,22,20,18,23,30,12,20,22,18
15188.905273,12,11,14,18,24,13,12,31,23,25,11,22,6,10,26,5
15215.565430,19,17,11,13,20,11,12,22,21,13,13,27,7,11,24,12
15240.532227,9,13,17,20,6,11,10,19,15,17,10,24,12,3,17,17
15271.926758,11,15,23,14,6,11,2,16,8,15,10,9,17,2,17,13
15304.051758,23,28,19,23,23,25,10,32,27,18,20,31,16,9,35,19
15337.057617,18,22,20,31,8,15,5,26,27,19,27,20,28,22,10,23
15367.700195,12,18,5,9,8,7,6,12,12,11,9,9,10,9,19,9
15401.926758,27,24,21,25,17,20,5,32,14,16,26,16,10,10,26,7
15433.151367,21,20,24,24,28,24,16,36,19,13,14,31,8,9,26,15
15465.013672,18,13,20,22,17,17,11,24,30,9,13,25,14,8,23,9
15492.214844,13,12,12,17,9,12,1,20,19,10,23,30,15,3,26,9
15523.196289,8,17,19,25,19,14,12,19,13,12,22,28,9,9,24,9
15542.869141,24,17,12,9,4,9,4,16,10,7,11,4,8,4,16,3
15581.676758,37,40,28,48,42,35,30,55,45,47,27,60,60,10,37,11
15618.052734,64,76,72,85,47,45,49,66,86,70,72,79,77,50,60,21
15641.406250,33,39,20,45,18,37,35,48,32,38,25,59,13,21,39,23
15671.865234,17,10,16,29,13,15,12,24,33,28,15,22,10,7,23,29
15704.264648,14,14,12,8,8,6,2,19,11,14,15,22,14,10,13,10
15729.715820,14,7,6,12,6,6,7,17,13,10,3,6,6,4,4,6
15756.262695,8,4,6,11,6,7,4,8,9,9,3,7,4,10,5,11
15784.952148,13,10,8,10,14,7,4,23,9,19,5,13,0,6,7,11
15815.768555,10,16,14,17,11,11,2,20,11,15,9,11,12,4,23,16
15843.355469,11,8,11,12,12,6,5,20,9,17,4,17,4,11,8,7
15880.857422,12,15,7,6,14,8,2,17,9,9,10,14,12,2,11,10
15900.977539,17,11,13,10,6,2,0,10,6,2,5,8,2,4,10,5
15935.106445,9,6,14,13,5,7,0,11,10,6,10,12,5,5,7,12
15966.523438,18,13,12,21,14,5,5,21,22,8,8,11,2,5,20,18
16001.207031,15,9,21,17,15,7,5,17,15,12,11,13,4,6,17,10
16034.549805,9,13,13,19,20,9,4,27,17,15,22,15,12,4,17,7
16068.765625,19,14,22,13,5,4,4,13,8,4,15,14,11,10,11,8
16096.097656,11,9,14,24,10,4,6,21,9,10,10,14,5,4,15,10
16134.975586,21,22,24,34,24,15,9,33,22,17,24,31,10,8,27,16
16165.760742,21,11,17,19,11,9,9,22,19,8,12,15,11,11,19,17
16198.456055,24,21,13,17,19,9,8,17,12,11,15,24,7,5,16,5
16229.041016,3,12,24,21,8,4,14,22,9,12,8,32,11,11,15,15
16258.666016,17,8,14,16,14,6,4,22,12,14,5,18,4,2,17,10
16290.712891,11,14,13,19,17,8,8,15,15,13,16,24,3,5,20,10
16325.443359,42,26,28,29,26,13,14,34,19,10,16,38,17,28,33,21
16347.604492,11,19,21,15,10,10,0,42,19,17,10,28,7,8,25,7
16382.187500,20,22,18,36,17,19,17,33,17,13,16,25,7,28,16,19
16413.916016,12,13,8,8,14,18,7,10,13,10,9,14,6,4,19,13
16450.888672,11,11,23,15,23,7,2,18,11,18,11,18,14,9,12,12
16473.964844,16,14,6,11,11,4,5,22,5,14,3,11,4,6,7,11
16507.402344,13,26,20,37,26,14,19,23,12,20,10,41,13,13,14,17
16538.619141,33,22,27,23,25,16,16,37,24,19,20,30,7,12,31,24
16567.371094,12,13,21,9,10,10,8,15,22,12,11,15,4,9,13,10
16600.232422,10,16,18,39,13,16,15,32,16,17,20,16,22,13,23,13
16630.324219,9,12,20,16,7,13,9,11,15,4,7,16,9,12,15,16
16667.886719,11,12,11,15,10,15,6,24,7,16,17,13,15,8,16,6
16697.009766,24,17,19,28,24,8,10,28,13,13,22,16,4,21,24,9
16728.650391,30,39,25,33,38,16,22,52,33,24,23,39,22,16,40,21
16758.207031,19,26,32,21,29,15,11,37,20,29,19,26,12,11,41,23
16791.931641,34,24,23,41,23,17,12,21,27,28,25,30,14,11,26,18
16821.423828,13,19,14,23,12,13,7,32,17,9,21,25,13,12,13,6
16848.589844,20,24,31,18,16,9,14,45,20,15,16,33,14,17,22,13
16881.863281,18,29,32,36,20,31,27,26,22,29,27,34,10,19,20,26
16916.169922,25,32,21,33,33,23,16,40,28,35,40,30,26,14,48,10
16947.082031,19,34,21,23,19,7,7,26,10,19,17,34,13,10,26,8
16982.048828,25,26,23,21,17,14,7,25,16,9,19,27,20,13,33,12
17009.689453,15,14,14,11,7,13,2,15,13,9,6,18,7,6,14,9
17040.615234,11,8,12,11,12,15,6,10,13,11,7,9,5,7,10,10
17069.769531,4,11,9,5,5,5,6,16,7,4,8,9,3,3,14,3
17100.041016,17,10,7,9,3,1,7,17,10,10,14,10,4,4,8,7
17130.617188,13,7,16,22,6,10,0,7,10,17,0,18,1,12,19,9
17156.500000,9,9,4,14,13,8,3,9,9,6,7,3,0,4,9,6
17180.750000,15,6,11,12,9,1,1,16,10,8,4,14,3,15,7,9
17207.916016,21,20,21,23,15,8,10,13,33,16,11,24,4,16,21,20
17238.039062,24,26,24,41,17,13,16,31,27,19,30,28,12,39,19,0
17263.931641,16,24,17,22,21,11,18,10,19,13,12,26,6,10,14,6
17290.248047,10,9,13,11,16,13,2,24,7,24,7,31,1,10,10,10
17317.021484,26,18,22,23,13,8,7,22,12,12,19,16,8,10,22,10
17337.181641,6,10,12,8,4,1,6,17,10,8,8,8,7,4,10,1
17376.896484,28,22,15,28,21,9,10,21,26,15,18,40,7,15,24,16
17407.601562,9,18,18,13,20,11,5,24,28,11,19,13,2,14,16,7
17439.638672,40,23,31,28,26,20,16,31,24,20,20,19,11,13,37,14
17467.828125,9,20,25,17,7,9,3,24,19,14,13,32,7,17,10,12
17503.250000,24,14,21,13,17,10,14,30,15,21,9,27,8,16,19,13
17537.929688,15,24,8,15,7,11,2,16,11,13,13,12,10,9,16,18
17570.931641,14,8,9,12,8,5,10,20,23,12,9,18,5,5,7,12
17600.396484,15,11,10,15,6,8,0,21,13,7,17,14,1,8,10,12
17634.224609,11,12,13,15,18,22,15,16,20,16,29,23,4,21,32,5
17664.423828,18,16,21,16,9,20,10,37,22,9,15,22,4,18,9,12
17696.349609,22,7,12,19,12,8,8,20,8,8,12,11,5,20,7,12
17722.589844,14,17,11,20,18,8,20,32,23,15,16,26,6,7,9,11
17755.406250,17,24,18,25,13,8,4,34,12,24,20,28,11,14,17,22
17781.089844,12,2,13,12,7,12,12,16,11,11,8,13,6,14,15,4
17808.947266,4,9,20,19,9,11,0,21,6,13,4,10,2,5,14,11
17837.357422,9,12,18,20,12,8,2,23,9,11,13,11,9,11,12,14
17868.521484,16,22,19,30,13,12,9,21,13,11,8,15,10,14,19,13
17908.724609,20,23,18,30,13,19,6,24,15,25,17,22,10,6,13,20
17933.865234,10,15,10,10,7,9,8,13,15,18,16,16,6,11,8,7
17969.630859,14,18,23,24,15,19,12,43,21,22,18,29,4,17,30,19
17999.310547,13,7,14,16,5,9,8,17,12,16,16,14,5,4,19,12
18027.007812,12,15,21,16,10,11,0,23,6,13,8,18,12,4,7,3
18059.884766,22,27,19,24,25,13,27,32,21,28,24,30,15,23,49,11
18092.986328,16,17,28,11,26,15,3,30,9,10,10,23,5,9,21,11
18129.437500,8,19,11,17,12,28,7,25,12,21,10,16,9,10,25,3
18164.279297,6,6,14,16,4,12,4,21,14,13,12,22,10,6,22,9
18194.310547,13,9,18,12,12,7,7,22,19,16,12,21,13,4,12,8
18227.898438,19,20,20,30,11,17,4,21,10,29,11,20,9,9,26,11
18258.082031,12,19,15,21,10,10,7,16,23,23,15,24,11,5,14,16
18292.464844,27,27,23,40,16,18,8,26,31,13,27,21,17,22,35,20
18323.583984,25,19,28,28,12,14,10,37,18,17,26,20,6,8,18,20
18356.544922,20,52,28,37,32,23,19,34,44,30,43,28,12,29,14,24
18386.607422,26,21,20,38,25,18,8,26,12,19,36,25,7,8,25,16
18410.199219,15,27,14,16,16,24,19,20,28,16,20,17,11,10,29,5
18443.769531,17,22,19,32,28,9,14,27,33,20,26,22,5,18,19,19
18475.169922,18,18,22,20,26,10,9,25,16,17,14,16,2,15,27,8
18503.248047,14,7,18,25,11,5,8,19,13,20,11,18,2,6,21,10
18531.851562,14,10,13,16,11,6,0,15,13,13,13,23,2,8,11,15
18560.337891,10,11,18,9,14,4,7,17,13,7,16,15,7,8,10,17
18590.169922,20,14,11,11,10,0,6,25,10,17,12,22,9,18,13,5
18625.234375,16,17,17,17,14,9,10,26,12,21,4,20,5,17,6,14
18651.371094,14,13,14,16,22,9,15,21,19,21,15,20,11,15,11,22
18682.957031,20,27,18,19,28,9,15,25,29,24,12,32,4,12,20,7
18718.046875,24,31,24,23,24,11,17,31,24,11,25,25,4,21,32,22
18742.962891,4,4,4,14,7,13,2,12,14,9,11,18,1,6,10,5
18785.771484,22,14,17,20,9,20,2,25,24,6,13,14,10,5,27,16
18810.041016,8,9,11,21,15,2,11,14,10,9,18,13,9,7,5,5
18844.474609,24,14,19,13,17,11,13,30,22,18,23,29,7,13,31,19
18877.542969,12,8,8,10,20,6,1,20,18,13,19,19,2,8,15,8
18904.521484,11,3,14,15,7,11,8,20,19,19,10,14,5,10,23,9
18935.712891,23,23,24,28,18,28,19,34,23,28,16,26,12,21,32,23
18961.535156,6,11,11,14,6,7,4,21,16,10,10,24,3,11,18,5
18982.626953,7,9,1,7,10,12,3,12,8,7,7,14,0,5,5,5
19015.830078,31,24,27,33,8,24,10,36,23,18,20,21,10,24,27,15
19045.070312,11,13,18,15,8,8,15,19,16,8,7,19,9,13,23,8
19072.505859,12,19,8,21,4,7,8,24,12,22,20,24,2,6,23,19
19098.839844,6,19,8,10,10,3,2,9,7,11,6,15,0,3,10,3
19132.386719,16,7,21,27,11,17,7,20,19,13,20,23,4,19,13,17
19164.697266,16,20,18,26,15,5,5,15,27,17,10,20,5,8,16,11
19194.275391,15,14,12,28,17,11,9,22,27,18,12,35,9,6,19,19
19221.808594,27,14,16,17,9,12,9,23,19,20,12,14,2,10,21,11
