gvt, PE_0, PE_1, PE_2, PE_3, PE_4, PE_5, PE_6, PE_7, PE_8, PE_9, PE_10, PE_11, PE_12, PE_13, PE_14, PE_15
6795.578613, 53, 48, 49, 43, 46, 40, 47, 41, 49, 38, 49, 47, 47, 55, 51, 52
6827.600098, 53, 51, 54, 42, 45, 49, 43, 46, 56, 47, 44, 49, 55, 44, 49, 51
6848.129395, 43, 41, 41, 40, 41, 45, 39, 45, 48, 44, 29, 34, 34, 40, 45, 38
6879.866211, 45, 41, 52, 53, 43, 43, 33, 49, 49, 45, 53, 56, 54, 44, 37, 53
6906.454102, 41, 48, 55, 38, 42, 43, 41, 40, 36, 38, 44, 42, 41, 44, 35, 46
6935.810547, 61, 43, 42, 47, 47, 55, 58, 55, 47, 43, 52, 44, 51, 50, 37, 59
6967.553223, 53, 57, 62, 48, 56, 48, 50, 47, 52, 50, 51, 63, 40, 49, 47, 54
6997.492676, 56, 56, 58, 57, 62, 74, 52, 48, 68, 40, 63, 60, 63, 57, 62, 47
7029.856445, 50, 46, 56, 54, 44, 50, 43, 49, 60, 49, 51, 53, 44, 43, 58, 55
7058.857422, 41, 51, 43, 47, 43, 44, 46, 38, 52, 49, 50, 51, 47, 55, 51, 43
7092.313965, 63, 49, 74, 77, 62, 65, 49, 58, 70, 61, 70, 68, 59, 56, 59, 57
7117.980957, 52, 47, 46, 56, 45, 49, 44, 50, 37, 51, 48, 40, 45, 44, 47, 40
7149.040527, 52, 55, 56, 44, 61, 54, 42, 46, 51, 37, 53, 48, 57, 44, 48, 62
7182.029297, 55, 47, 54, 46, 52, 58, 60, 55, 57, 49, 56, 64, 52, 45, 51, 55
7204.322754, 58, 45, 48, 47, 51, 44, 39, 40, 39, 44, 47, 46, 44, 42, 44, 56
7231.740723, 59, 49, 43, 47, 43, 45, 39, 46, 46, 38, 40, 38, 41, 38, 38, 37
7257.377930, 46, 46, 49, 41, 42, 52, 36, 42, 44, 36, 44, 39, 56, 52, 43, 45
7288.269531, 59, 63, 46, 49, 52, 44, 47, 39, 59, 39, 72, 59, 46, 50, 60, 52
7318.201172, 63, 47, 50, 51, 53, 52, 54, 45, 67, 50, 50, 49, 69, 48, 50, 55
7353.438965, 70, 76, 73, 49, 58, 57, 54, 55, 61, 49, 57, 66, 56, 64, 58, 60
7383.210449, 66, 58, 67, 52, 54, 56, 47, 60, 58, 55, 54, 60, 53, 49, 51, 66
7417.256348, 84, 56, 86, 64, 58, 62, 55, 57, 76, 56, 62, 56, 66, 56, 50, 69
7441.720703, 44, 41, 54, 36, 41, 47, 38, 47, 50, 50, 47, 51, 46, 47, 35, 38
7480.371094, 94, 67, 81, 67, 63, 50, 53, 63, 68, 60, 69, 75, 67, 53, 63, 73
7506.741699, 57, 57, 64, 45, 55, 58, 42, 44, 55, 50, 41, 53, 53, 61, 49, 61
7532.127441, 42, 40, 43, 48, 53, 48, 38, 54, 43, 42, 49, 40, 43, 39, 44, 50
7573.440430, 59, 50, 56, 54, 67, 60, 54, 78, 65, 59, 69, 64, 55, 62, 56, 67
7606.847168, 92, 65, 96, 69, 65, 71, 66, 65, 76, 82, 70, 63, 70, 66, 69, 80
7634.312012, 71, 52, 58, 60, 52, 58, 47, 54, 47, 60, 61, 56, 48, 41, 50, 49
7662.637695, 52, 59, 40, 47, 44, 43, 42, 48, 53, 47, 44, 50, 47, 48, 45, 55
7695.119629, 65, 42, 67, 55, 54, 50, 51, 44, 64, 60, 57, 47, 60, 45, 48, 60
7726.700195, 62, 56, 60, 51, 50, 56, 48, 54, 54, 47, 64, 52, 65, 50, 49, 64
7756.969238, 64, 55, 52, 48, 49, 53, 46, 58, 57, 52, 62, 66, 42, 48, 58, 58
7787.013672, 66, 70, 67, 53, 56, 50, 52, 49, 52, 62, 53, 56, 61, 47, 52, 69
7805.745117, 45, 39, 51, 38, 45, 43, 38, 37, 48, 42, 44, 40, 46, 40, 36, 49
7837.920898, 80, 61, 57, 60, 68, 58, 52, 40, 80, 51, 49, 68, 78, 56, 46, 58
7868.395020, 73, 79, 72, 62, 73, 62, 59, 62, 66, 74, 67, 59, 74, 74, 56, 84
7896.736328, 83, 66, 73, 62, 69, 64, 55, 56, 64, 58, 67, 63, 69, 59, 60, 88
7927.870117, 68, 66, 76, 62, 72, 77, 72, 63, 65, 63, 68, 58, 53, 82, 55, 114
7954.371582, 53, 40, 53, 49, 51, 61, 50, 57, 62, 49, 54, 54, 57, 54, 45, 73
7986.591309, 70, 78, 68, 64, 62, 65, 56, 50, 67, 59, 64, 56, 70, 62, 50, 95
8016.899902, 58, 46, 49, 45, 58, 65, 48, 60, 51, 55, 60, 55, 53, 47, 47, 54
8047.432129, 49, 38, 54, 41, 41, 57, 40, 46, 56, 65, 60, 47, 63, 42, 49, 53
8083.823730, 68, 56, 62, 57, 73, 66, 53, 71, 68, 75, 66, 74, 75, 50, 63, 67
8111.089355, 61, 66, 56, 56, 56, 62, 49, 64, 49, 66, 58, 58, 77, 54, 58, 67
8137.124023, 67, 54, 55, 48, 42, 50, 40, 44, 55, 43, 53, 47, 54, 44, 41, 55
8162.192383, 59, 53, 48, 40, 40, 54, 44, 45, 47, 52, 53, 43, 61, 49, 41, 58
8195.290039, 70, 78, 76, 56, 68, 64, 56, 74, 72, 69, 60, 67, 62, 61, 50, 73
8218.017578, 49, 39, 54, 36, 50, 36, 36, 34, 43, 38, 36, 36, 55, 39, 38, 49
8251.602539, 84, 57, 58, 60, 62, 60, 48, 60, 83, 64, 62, 61, 70, 70, 76, 72
8277.323242, 65, 73, 61, 60, 59, 65, 46, 76, 57, 67, 65, 54, 63, 51, 38, 55
8304.478516, 73, 59, 65, 49, 54, 61, 49, 58, 58, 56, 47, 41, 56, 57, 56, 67
8334.696289, 72, 48, 68, 56, 64, 51, 53, 53, 51, 52, 55, 47, 53, 57, 49, 60
8368.363281, 63, 71, 67, 59, 58, 65, 55, 53, 58, 60, 52, 62, 67, 56, 48, 61
8391.560547, 68, 60, 49, 58, 56, 66, 43, 46, 62, 51, 63, 51, 57, 44, 38, 50
8423.266602, 59, 54, 71, 58, 59, 54, 46, 40, 48, 57, 63, 53, 63, 54, 51, 62
8458.029297, 79, 69, 67, 52, 57, 61, 55, 56, 68, 58, 60, 65, 65, 47, 47, 62
8489.484375, 80, 69, 77, 77, 83, 81, 57, 65, 82, 67, 72, 77, 94, 67, 68, 67
8514.531250, 56, 57, 59, 47, 40, 51, 38, 41, 52, 52, 62, 40, 74, 48, 42, 64
8548.304688, 70, 66, 81, 57, 64, 62, 59, 63, 64, 56, 58, 52, 64, 68, 67, 64
8577.178711, 68, 55, 57, 49, 57, 58, 48, 47, 68, 68, 51, 50, 64, 51, 52, 56
8612.116211, 63, 84, 57, 59, 57, 79, 50, 66, 73, 69, 63, 53, 65, 46, 54, 53
8639.973633, 58, 85, 63, 64, 57, 52, 45, 54, 60, 68, 52, 52, 77, 49, 60, 65
8667.158203, 55, 51, 59, 50, 48, 54, 42, 50, 58, 51, 54, 47, 69, 43, 48, 62
8704.848633, 65, 60, 64, 45, 73, 62, 54, 50, 55, 62, 54, 58, 66, 48, 68, 83
8732.133789, 50, 49, 45, 47, 55, 51, 50, 50, 60, 48, 54, 38, 54, 41, 56, 70
8762.559570, 61, 67, 63, 59, 45, 62, 56, 60, 58, 53, 51, 63, 55, 48, 56, 70
8788.465820, 60, 61, 62, 52, 55, 46, 40, 66, 53, 50, 41, 53, 55, 42, 41, 58
8795.671875, 34, 18, 34, 27, 26, 25, 20, 14, 29, 26, 27, 30, 32, 26, 23, 30
8821.897461, 43, 42, 55, 32, 39, 36, 32, 37, 31, 55, 27, 45, 53, 36, 41, 42
8846.506836, 48, 44, 44, 36, 47, 46, 42, 49, 42, 59, 45, 43, 43, 37, 49, 40
8868.422852, 33, 50, 41, 41, 34, 33, 30, 48, 36, 37, 44, 41, 43, 32, 44, 51
8876.685547, 47, 14, 47, 38, 29, 27, 23, 11, 31, 30, 40, 13, 32, 21, 31, 20
8887.829102, 12, 17, 12,  8, 12, 14, 19, 23, 28, 17,  8, 20, 15, 15, 16, 23
8910.659180, 40, 36, 37, 36, 44, 43, 30, 29, 48, 46, 38, 29, 35, 28, 50, 33
8928.082031, 56, 40, 44, 37, 40, 50, 41, 38, 32, 39, 42, 34, 57, 33, 46, 38
8946.297852, 29, 44, 37, 21, 25, 24, 21, 34, 28, 36, 39, 26, 43, 25, 30, 35
8961.509766, 41, 38, 48, 44, 31, 45, 28, 33, 49, 29, 41, 22, 34, 33, 43, 51
8987.914062, 56, 43, 43, 44, 42, 46, 39, 51, 51, 54, 40, 40, 35, 34, 43, 56
9003.417969, 28, 30, 16, 16, 24, 28, 22, 29, 17, 36, 39, 24, 26, 25, 23, 22
9011.596680, 40, 14, 34, 34, 30, 32, 23,  9, 31, 26, 26, 16, 23, 16, 26, 29
9034.255859, 36, 40, 25, 36, 29, 35, 29, 31, 27, 27, 47, 30, 39, 22, 30, 33
9051.964844, 32, 30, 40, 24, 32, 30, 24, 28, 40, 24, 40, 26, 28, 27, 35, 42
9059.306641, 22, 23,  7, 22, 18, 22, 16, 20, 20, 16, 24, 13, 19, 22, 25,  6
9085.191406, 48, 61, 47, 41, 38, 39, 38, 50, 59, 48, 45, 38, 36, 32, 33, 52
9107.916016, 45, 31, 59, 54, 51, 51, 41, 51, 44, 52, 61, 43, 49, 39, 47, 50
9120.328125, 62, 45, 41, 45, 34, 57, 43, 29, 60, 33, 50, 30, 56, 32, 35, 38
9143.633789, 52, 55, 33, 37, 47, 30, 39, 35, 34, 46, 24, 36, 36, 46, 34, 39
9173.739258, 53, 54, 41, 51, 58, 58, 43, 54, 65, 69, 77, 47, 64, 50, 48, 64
9199.525391, 62, 53, 58, 49, 56, 51, 50, 58, 67, 48, 45, 46, 49, 49, 57, 55
9232.885742, 67, 98, 74, 80, 58, 61, 61, 73, 68, 84, 84, 56, 61, 55, 66, 61
9268.515625, 73, 89, 65, 57, 75, 69, 65, 82, 64, 72, 68, 82, 73, 84, 81, 66
9291.853516, 59, 45, 48, 50, 55, 51, 44, 47, 51, 45, 54, 52, 44, 40, 52, 55
9323.222656, 43, 55, 50, 47, 48, 48, 46, 45, 51, 47, 46, 54, 50, 44, 60, 50
9348.705078, 49, 67, 51, 54, 48, 47, 45, 41, 59, 51, 51, 49, 44, 54, 43, 56
9371.175781, 49, 50, 43, 60, 47, 47, 52, 48, 51, 38, 45, 47, 36, 50, 44, 67
9389.459961, 54, 39, 55, 47, 41, 49, 44, 43, 38, 38, 38, 39, 40, 43, 37, 50
9418.216797, 58, 51, 55, 60, 47, 55, 53, 68, 50, 54, 61, 70, 41, 53, 58, 72
9444.231445, 47, 52, 54, 60, 56, 45, 50, 45, 57, 48, 44, 63, 49, 43, 55, 78
9474.236328, 64, 84, 52, 61, 62, 80, 53, 56, 66, 57, 53, 77, 57, 49, 58, 72
9513.201172, 66, 81, 52, 62, 56, 55, 56, 65, 62, 62, 67, 56, 69, 47, 65, 77
9540.041992, 62, 51, 57, 49, 49, 57, 47, 41, 64, 56, 53, 53, 44, 47, 58, 51
9571.114258, 58, 71, 51, 56, 75, 75, 51, 71, 79, 60, 55, 89, 58, 47, 59, 58
9598.250000, 94, 70, 72, 64, 85, 60, 49, 73, 91, 55, 54, 66, 64, 70, 92, 65
9628.579102, 65, 65, 66, 67, 68, 75, 48, 62, 62, 56, 60, 66, 62, 67, 77, 73
9654.163086, 37, 52, 45, 41, 61, 54, 36, 44, 51, 46, 45, 55, 38, 37, 46, 46
9684.961914, 66, 70, 82, 72, 59, 62, 53, 54, 59, 50, 73, 56, 71, 56, 59, 97
9714.702148, 66, 50, 53, 69, 73, 74, 40, 50, 66, 48, 57, 63, 55, 61, 49, 62
9741.586914, 57, 54, 51, 53, 58, 51, 42, 49, 53, 56, 49, 58, 62, 48, 56, 66
9778.253906, 70, 74, 85, 60, 81, 84, 59, 56, 74, 76, 62, 64, 86, 57, 73, 75
9809.187500, 55, 66, 64, 57, 74, 64, 50, 67, 69, 66, 65, 73, 63, 62, 62, 76
9837.682617, 73, 66, 65, 57, 71, 69, 47, 54, 57, 58, 57, 70, 54, 57, 53, 73
9868.880859, 76, 61, 58, 65, 57, 78, 49, 62, 75, 58, 60, 62, 69, 64, 56, 70
9897.620117, 67, 77, 81, 53, 49, 67, 48, 57, 59, 61, 50, 72, 57, 58, 58, 81
9925.500977, 70, 58, 65, 58, 52, 52, 39, 63, 51, 56, 42, 64, 65, 60, 53, 62
9950.689453, 42, 61, 36, 34, 49, 47, 35, 44, 39, 45, 42, 40, 45, 46, 40, 41
9980.852539, 66, 53, 78, 48, 52, 45, 35, 48, 62, 51, 43, 54, 54, 51, 63, 79
10014.455078, 68, 86, 60, 82, 63, 77, 48, 67, 70, 65, 57, 85, 57, 63, 56, 62
10038.439453, 71, 56, 67, 56, 62, 59, 49, 79, 76, 55, 57, 61, 55, 48, 52, 73
10068.643555, 86, 94, 75, 70, 57, 70, 50, 73, 53, 59, 60, 77, 54, 76, 70, 73
10107.307617, 66, 57, 61, 58, 64, 64, 50, 65, 56, 80, 60, 50, 60, 64, 63, 60
10136.382812, 63, 57, 45, 53, 56, 62, 49, 52, 43, 66, 60, 57, 55, 52, 60, 67
10167.732422, 61, 57, 70, 87, 79, 84, 54, 72, 66, 76, 64, 57, 68, 72, 67, 84
10195.828125, 92, 88, 100, 76, 96, 101, 59, 73, 79, 85, 74, 76, 74, 107, 98, 113
10224.977539, 84, 76, 73, 70, 58, 72, 60, 61, 77, 58, 71, 72, 85, 75, 61, 105
10256.003906, 67, 62, 56, 72, 62, 89, 58, 54, 58, 60, 68, 65, 58, 53, 52, 69
10287.489258, 59, 78, 54, 57, 43, 59, 43, 48, 56, 58, 57, 49, 50, 51, 49, 68
10324.094727, 64, 76, 71, 68, 90, 96, 61, 58, 74, 84, 70, 66, 65, 78, 78, 91
10357.926758, 108, 83, 74, 100, 71, 88, 83, 66, 93, 80, 95, 72, 73, 104, 88, 94
10384.996094, 72, 68, 72, 65, 75, 75, 58, 65, 78, 71, 59, 72, 62, 65, 66, 60
10415.740234, 123, 110, 103, 81, 72, 131, 74, 79, 72, 61, 102, 97, 85, 79, 85, 92
10438.131836, 38, 47, 36, 39, 45, 32, 70, 33, 51, 53, 46, 36, 48, 49, 40, 37
10459.791992, 63, 61, 49, 48, 59, 63, 24, 51, 76, 57, 61, 65, 69, 40, 67, 56
10490.359375, 65, 74, 74, 93, 67, 78, 72, 43, 67, 63, 83, 48, 63, 56, 74, 79
10524.840820, 102, 83, 80, 60, 86, 105, 72, 86, 82, 83, 72, 82, 95, 68, 70, 118
10554.832031, 79, 90, 65, 77, 57, 85, 61, 72, 81, 69, 63, 67, 66, 53, 56, 67
10588.655273, 54, 71, 56, 57, 55, 77, 59, 63, 58, 59, 59, 61, 65, 51, 58, 66
10626.309570, 72, 75, 87, 76, 81, 92, 71, 78, 96, 86, 83, 63, 85, 58, 80, 90
10653.336914, 66, 72, 65, 73, 76, 59, 44, 54, 49, 56, 54, 60, 68, 52, 57, 73
10682.972656, 71, 59, 57, 53, 54, 60, 50, 60, 63, 57, 53, 53, 60, 55, 55, 70
10709.720703, 66, 51, 55, 63, 42, 62, 49, 58, 57, 55, 53, 52, 56, 58, 48, 49
10738.286133, 70, 51, 68, 74, 50, 75, 54, 65, 54, 66, 74, 83, 57, 102, 50, 88
10766.913086, 87, 103, 78, 83, 94, 100, 65, 67, 62, 87, 64, 47, 67, 74, 78, 104
10794.865234, 89, 65, 48, 62, 68, 62, 56, 67, 69, 58, 60, 63, 65, 71, 77, 94
10826.068359, 66, 60, 57, 60, 45, 63, 53, 57, 49, 60, 56, 48, 49, 44, 49, 61
10859.840820, 74, 55, 64, 60, 71, 71, 52, 72, 69, 81, 58, 57, 72, 56, 71, 81
10889.345703, 87, 55, 58, 53, 57, 58, 50, 56, 45, 61, 60, 53, 52, 47, 68, 59
10919.125000, 66, 49, 58, 64, 62, 55, 45, 50, 47, 49, 62, 45, 56, 52, 58, 53
10957.239258, 91, 66, 87, 70, 73, 81, 75, 58, 74, 64, 71, 65, 73, 69, 72, 78
10986.929688, 64, 55, 60, 60, 54, 61, 58, 54, 59, 58, 61, 62, 64, 54, 43, 52
11013.362305, 56, 53, 59, 49, 55, 48, 52, 51, 65, 67, 58, 53, 54, 45, 67, 54
11050.601562, 73, 48, 60, 51, 48, 59, 44, 69, 57, 79, 72, 74, 65, 52, 58, 60
11085.998047, 78, 64, 73, 73, 79, 74, 62, 65, 68, 83, 67, 63, 63, 78, 71, 78
11102.697266, 53, 54, 46, 32, 29, 38, 31, 34, 33, 42, 36, 39, 38, 36, 43, 36
11118.573242, 54, 29, 29, 37, 41, 38, 37, 31, 32, 35, 34, 31, 28, 42, 38, 36
11146.673828, 51, 66, 48, 56, 61, 60, 47, 49, 60, 60, 41, 72, 51, 58, 48, 56
11161.136719, 17, 26, 17, 20, 25, 25, 23, 31, 23, 26, 24, 27, 28, 16, 26, 26
11177.390625, 41, 42, 35, 44, 36, 39, 28, 28, 39, 47, 43, 38, 27, 46, 36, 39
11197.905273, 44, 46, 59, 56, 37, 37, 32, 36, 41, 40, 30, 32, 37, 51, 35, 35
11226.171875, 61, 61, 49, 61, 56, 58, 42, 54, 51, 66, 52, 60, 42, 78, 50, 56
11254.352539, 58, 67, 59, 48, 63, 52, 48, 50, 47, 62, 53, 61, 46, 62, 47, 68
11282.659180, 66, 81, 62, 53, 61, 57, 47, 57, 71, 58, 62, 49, 54, 54, 50, 77
11310.736328, 61, 73, 62, 84, 59, 58, 53, 63, 65, 60, 61, 63, 72, 57, 64, 71
11337.013672, 69, 66, 56, 53, 61, 51, 57, 54, 51, 70, 66, 63, 54, 62, 47, 77
11368.029297, 71, 65, 46, 57, 53, 60, 48, 51, 68, 53, 57, 50, 51, 52, 50, 70
11399.238281, 80, 64, 51, 73, 58, 63, 58, 78, 66, 74, 61, 46, 65, 47, 51, 99
11426.869141, 67, 47, 52, 74, 59, 61, 46, 54, 56, 41, 68, 60, 57, 52, 68, 61
11453.733398, 49, 44, 47, 55, 46, 57, 42, 55, 36, 56, 50, 43, 49, 42, 49, 55
11489.771484, 71, 60, 73, 86, 95, 73, 57, 75, 79, 70, 66, 58, 58, 70, 70, 60
11522.786133, 76, 76, 77, 79, 78, 104, 64, 69, 95, 78, 58, 77, 71, 74, 84, 83
11557.009766, 80, 68, 66, 58, 55, 59, 69, 61, 64, 63, 71, 61, 58, 50, 65, 69
11586.878906, 72, 63, 55, 45, 51, 55, 47, 56, 65, 64, 69, 48, 66, 50, 51, 61
11616.737305, 74, 57, 71, 63, 64, 66, 51, 71, 64, 69, 62, 65, 60, 63, 57, 62
11650.006836, 76, 68, 62, 61, 67, 70, 55, 65, 68, 69, 66, 68, 57, 73, 74, 72
11682.998047, 68, 57, 63, 77, 64, 80, 64, 49, 71, 67, 52, 54, 68, 64, 64, 72
11712.698242, 69, 64, 47, 56, 63, 50, 58, 60, 53, 57, 47, 76, 63, 49, 56, 64
11750.151367, 93, 64, 52, 58, 55, 65, 52, 78, 65, 73, 69, 54, 65, 54, 61, 65
11779.653320, 77, 56, 65, 63, 56, 58, 46, 80, 56, 76, 62, 55, 51, 56, 65, 57
11817.174805, 78, 92, 100, 84, 83, 73, 61, 65, 68, 75, 77, 72, 78, 67, 68, 91
11846.118164, 69, 67, 76, 76, 71, 74, 53, 80, 82, 65, 65, 64, 59, 66, 82, 60
11881.310547, 79, 74, 63, 65, 57, 66, 59, 71, 63, 69, 78, 46, 72, 62, 71, 75
11915.393555, 86, 76, 70, 73, 72, 79, 50, 69, 66, 81, 82, 58, 86, 70, 70, 58
11943.259766, 71, 60, 61, 57, 52, 55, 46, 51, 58, 68, 59, 50, 53, 53, 61, 61
11972.700195, 67, 63, 57, 52, 71, 58, 52, 88, 61, 65, 62, 58, 57, 53, 70, 68
11996.158203, 48, 50, 50, 62, 39, 43, 41, 37, 46, 58, 42, 45, 51, 43, 46, 44
12020.940430, 75, 54, 55, 53, 50, 46, 38, 62, 42, 40, 43, 50, 58, 43, 54, 41
12041.948242, 50, 53, 60, 58, 64, 62, 37, 54, 44, 54, 52, 58, 52, 43, 44, 57
12062.084961, 35, 39, 63, 60, 58, 37, 35, 44, 58, 59, 37, 45, 55, 41, 43, 50
12089.786133, 56, 55, 48, 43, 56, 57, 41, 57, 47, 49, 43, 45, 53, 38, 55, 52
12124.098633, 58, 63, 50, 63, 53, 49, 50, 60, 42, 58, 58, 64, 58, 51, 51, 71
12149.797852, 50, 59, 60, 63, 63, 44, 45, 63, 35, 61, 56, 55, 49, 52, 50, 50
12175.087891, 54, 45, 60, 62, 62, 50, 54, 64, 45, 64, 57, 49, 68, 48, 56, 67
12198.048828, 46, 50, 63, 66, 60, 77, 40, 54, 56, 77, 50, 59, 57, 52, 44, 48
12227.750000, 66, 57, 66, 60, 46, 56, 43, 57, 49, 46, 67, 48, 64, 45, 60, 50
12252.395508, 49, 47, 40, 43, 50, 48, 43, 54, 49, 51, 38, 50, 52, 41, 53, 43
12279.427734, 47, 46, 66, 52, 64, 53, 51, 61, 65, 56, 55, 55, 48, 57, 49, 50
12312.205078, 66, 72, 87, 70, 79, 57, 46, 63, 76, 44, 70, 60, 66, 60, 65, 65
12345.850586, 70, 61, 62, 64, 52, 73, 46, 70, 64, 70, 61, 53, 65, 65, 42, 63
12372.105469, 71, 60, 66, 59, 56, 53, 43, 60, 59, 55, 70, 54, 62, 44, 49, 44
12394.734375, 56, 51, 55, 66, 41, 52, 39, 63, 56, 47, 54, 41, 59, 51, 43, 50
12428.270508, 63, 72, 48, 58, 51, 61, 49, 80, 60, 63, 56, 73, 49, 61, 52, 78
12455.757812, 72, 55, 73, 50, 66, 73, 49, 85, 60, 69, 78, 73, 57, 70, 72, 66
12481.936523, 80, 59, 68, 78, 53, 53, 43, 55, 60, 58, 71, 58, 72, 55, 60, 61
12510.611328, 67, 50, 56, 61, 62, 51, 44, 52, 50, 63, 49, 52, 50, 42, 51, 54
12537.449219, 68, 66, 75, 58, 57, 58, 55, 52, 64, 50, 68, 57, 41, 51, 54, 57
12574.808594, 80, 83, 100, 92, 87, 68, 59, 85, 112, 72, 74, 79, 79, 82, 78, 77
12602.819336, 68, 73, 80, 78, 74, 59, 41, 59, 64, 83, 65, 67, 52, 56, 61, 65
12631.718750, 77, 94, 82, 73, 63, 74, 48, 42, 80, 73, 71, 59, 55, 56, 62, 72
12661.374023, 78, 72, 68, 51, 70, 67, 53, 79, 59, 71, 75, 88, 61, 52, 44, 64
12697.388672, 85, 79, 86, 62, 67, 69, 52, 75, 57, 77, 58, 64, 64, 70, 63, 91
12728.809570, 73, 68, 89, 78, 94, 72, 50, 87, 73, 78, 100, 94, 70, 66, 75, 70
12757.779297, 68, 81, 63, 70, 73, 76, 55, 69, 86, 64, 46, 98, 73, 59, 55, 69
12779.805664, 62, 56, 77, 54, 36, 45, 44, 38, 67, 54, 43, 56, 45, 47, 38, 56
12814.539062, 66, 93, 64, 89, 84, 80, 65, 72, 86, 78, 70, 75, 82, 77, 68, 66
12846.663086, 87, 84, 112, 81, 79, 79, 51, 61, 86, 83, 74, 72, 74, 62, 82, 66
12874.312500, 91, 66, 72, 69, 65, 60, 60, 69, 71, 72, 59, 72, 68, 47, 68, 57
12911.156250, 69, 57, 62, 56, 51, 62, 50, 60, 63, 84, 71, 55, 66, 60, 54, 73
12943.503906, 84, 64, 71, 68, 75, 78, 63, 66, 66, 73, 76, 80, 65, 66, 63, 76
12973.026367, 61, 60, 84, 72, 76, 68, 47, 73, 73, 54, 73, 74, 62, 58, 62, 68
13008.462891, 97, 90, 96, 83, 72, 96, 71, 84, 106, 74, 64, 87, 84, 52, 83, 113
13037.693359, 77, 65, 81, 66, 55, 74, 63, 80, 87, 77, 67, 113, 77, 51, 62, 79
13066.750000, 70, 91, 87, 73, 72, 73, 52, 81, 72, 82, 72, 83, 86, 61, 90, 78
13099.677734, 81, 55, 65, 46, 67, 59, 50, 50, 56, 72, 65, 64, 66, 47, 51, 65
13124.250977, 58, 44, 49, 46, 41, 47, 34, 52, 51, 35, 49, 47, 48, 40, 50, 54
13157.297852, 66, 49, 63, 59, 51, 52, 41, 51, 66, 72, 58, 55, 57, 53, 59, 58
13189.429688, 74, 64, 56, 75, 82, 89, 53, 79, 75, 63, 72, 74, 81, 63, 60, 82
13220.089844, 73, 79, 71, 76, 60, 70, 53, 56, 81, 58, 66, 55, 61, 60, 60, 83
13246.798828, 71, 64, 61, 54, 61, 64, 50, 78, 73, 55, 50, 56, 76, 54, 60, 83
13277.906250, 72, 83, 72, 64, 62, 69, 56, 50, 82, 69, 56, 66, 66, 54, 56, 60
13309.996094, 66, 64, 61, 58, 62, 67, 63, 64, 50, 70, 69, 55, 67, 50, 62, 69
13333.931641, 56, 54, 64, 56, 45, 47, 45, 44, 60, 54, 51, 53, 49, 48, 55, 53
13354.227539, 30, 58, 49, 49, 44, 43, 32, 52, 36, 41, 37, 33, 39, 28, 42, 39
13379.500000, 57, 37, 40, 57, 60, 52, 36, 48, 58, 57, 73, 48, 59, 59, 41, 68
13406.761719, 53, 41, 55, 67, 66, 50, 50, 58, 63, 59, 53, 48, 58, 62, 52, 63
13433.860352, 53, 69, 68, 47, 59, 65, 44, 52, 68, 70, 59, 55, 55, 42, 54, 69
13460.386719, 63, 63, 60, 56, 61, 66, 53, 53, 66, 63, 55, 54, 65, 57, 58, 58
13487.200195, 65, 55, 61, 53, 52, 69, 41, 51, 57, 57, 64, 49, 56, 58, 52, 52
13512.572266, 42, 46, 53, 43, 49, 48, 41, 43, 51, 41, 53, 41, 53, 46, 44, 46
13536.295898, 45, 41, 45, 36, 31, 47, 37, 33, 38, 53, 40, 40, 40, 41, 37, 35
13569.108398, 54, 72, 71, 60, 90, 66, 55, 49, 76, 74, 96, 56, 61, 56, 71, 73
13591.942383, 70, 52, 64, 65, 45, 65, 41, 45, 56, 64, 67, 58, 43, 54, 53, 68
13620.255859, 78, 71, 65, 58, 74, 93, 54, 46, 84, 63, 67, 74, 64, 45, 77, 58
13638.765625, 41, 44, 53, 40, 35, 38, 43, 43, 58, 38, 41, 47, 48, 37, 25, 59
13648.932617, 25, 34, 28, 38, 50, 24, 26, 22, 35, 39, 38, 25, 23, 35, 32, 20
13661.227539, 35, 34, 30, 27, 24, 45, 28, 28, 34, 28, 26, 44, 29, 25, 14, 47
13671.747070, 20, 17, 22, 11, 22, 16, 10, 16, 21, 31, 30, 17, 15, 21, 21, 12
13682.186523, 23, 22, 25, 27, 39, 48, 26, 21, 34, 13, 21, 28, 25, 27, 27, 37
13699.709961, 35, 31, 50, 39, 22, 20, 24, 29, 30, 36, 29, 25, 20, 26, 26, 37
13713.374023, 43, 45, 36, 40, 49, 72, 24, 27, 39, 31, 46, 51, 44, 34, 35, 35
13726.350586, 27, 16, 27, 19, 23, 18, 13, 29, 25, 33, 22, 28, 13, 21, 36, 27
13749.102539, 52, 40, 52, 38, 31, 68, 47, 31, 40, 41, 51, 37, 61, 35, 27, 71
13779.158203, 67, 71, 55, 60, 78, 84, 57, 61, 73, 86, 82, 69, 76, 53, 75, 54
13787.928711, 22, 38, 43, 38, 52, 63, 24, 44, 42, 29, 29, 26, 39, 31, 29, 41
13803.641602, 39, 29, 31, 24, 19, 29, 37, 24, 32, 36, 48, 33, 48, 32, 17, 58
13826.930664, 51, 55, 60, 66, 65, 82, 52, 58, 63, 45, 69, 58, 56, 50, 46, 68
13843.151367, 41, 36, 42, 47, 54, 48, 26, 37, 36, 44, 47, 45, 40, 33, 34, 49
13855.738281, 24, 23, 18, 24, 14, 19, 33, 16, 21, 17, 19, 16, 16, 15, 26, 32
